params,total_cycles,total_cost
1 1 2 3 1 0 2 0 2 0,1953728.4375,18064.175543870348
1 3 2 3 3 2 2 1 0 0,470305.0,115238.98357771043
2 2 0 0 3 1 3 1 1 0,2465206.875,21367.817642811162
3 0 0 1 1 1 3 0 1 0,3274042.5,17491.814243437188
3 2 1 0 3 0 3 1 0 0,1093530.0,36133.57728879039
0 2 0 0 3 0 1 0 0 0,4774110.0,4712.023435148783
1 0 0 0 2 0 1 0 1 0,11649296.25,3901.2770732173394
1 1 2 3 1 0 2 1 0 0,831965.0,18064.175543870348
1 3 2 3 3 2 2 1 1 0,604192.5,115238.98357771043
2 2 0 0 3 1 3 1 2 0,5332759.6875,21367.817642811162
3 0 0 1 1 1 3 0 2 0,5464595.9375,17491.814243437188
3 2 1 0 3 0 3 1 1 0,2013581.25,36133.57728879039
0 2 0 0 3 0 1 0 1 0,8301245.625,4712.023435148783
1 0 0 0 2 0 1 0 2 0,24119567.8125,3901.2770732173394
1 1 2 3 1 0 2 1 1 0,1349983.125,18064.175543870348
1 3 2 3 3 2 2 1 2 0,1058763.125,115238.98357771043
2 2 0 0 3 2 0 0 0 0,2414430.0,12151.817642811166
3 0 0 1 1 1 3 1 0 0,1418920.0,17491.814243437188
3 2 1 0 3 0 3 1 2 0,3406622.8125,36133.57728879039
0 2 0 0 3 0 1 1 0 0,4773930.0,4712.023435148783
1 0 0 0 2 0 1 1 0 0,6979180.0,3901.2770732173394
1 1 2 3 1 0 2 1 2 0,1953657.1875,18064.175543870348
1 3 2 3 3 2 3 0 0 0,445935.0,121382.98357771043
2 2 0 0 3 2 0 0 1 0,3641326.875,12151.817642811166
3 0 0 1 1 1 3 1 1 0,3271207.5,17491.814243437188
3 2 1 0 3 1 0 0 0 0,1383485.0,17701.577288790388
0 2 0 0 3 0 1 1 1 0,8301178.125,4712.023435148783
1 0 0 0 2 0 1 1 1 0,11648891.25,3901.2770732173394
1 1 2 3 1 0 3 0 0 0,812540.0,24208.175543870348
1 3 2 3 3 2 3 0 1 0,575336.25,121382.98357771043
2 2 0 0 3 2 0 0 2 0,6444515.0,12151.817642811166
3 0 0 1 1 1 3 1 2 0,5463313.4375,17491.814243437188
3 2 1 0 3 1 0 0 1 0,2294195.625,17701.577288790388
0 2 0 0 3 0 2 0 0 0,4526920.0,5608.023435148783
1 0 0 0 2 0 1 1 2 0,24119425.3125,3901.2770732173394
1 1 2 3 1 0 3 0 1 0,1326414.375,24208.175543870348
1 3 2 3 3 2 3 0 2 0,1025548.75,121382.98357771043
2 2 0 0 3 2 0 1 0 0,2414430.0,12151.817642811166
3 0 0 1 1 2 0 0 0 0,1727915.0,5203.8142434371875
3 2 1 0 3 1 0 0 2 0,3710058.75,17701.577288790388
0 2 0 0 3 0 2 0 1 0,8012272.5,5608.023435148783
1 0 0 0 2 0 2 0 0 0,6805405.0,5693.277073217339
1 1 2 3 1 0 3 0 2 0,1927377.8125,24208.175543870348
1 3 2 3 3 2 3 1 0 0,445935.0,121382.98357771043
2 2 0 0 3 2 0 1 1 0,3641326.875,12151.817642811166
3 0 0 1 1 2 0 0 1 0,3867142.5,5203.8142434371875
3 2 1 0 3 1 0 1 0 0,1383485.0,17701.577288790388
0 2 0 0 3 0 2 1 0 0,4526740.0,5608.023435148783
1 0 0 0 2 0 2 0 1 0,11442015.0,5693.277073217339
1 1 2 3 1 0 3 1 0 0,812120.0,24208.175543870348
1 3 2 3 3 2 3 1 1 0,575336.25,121382.98357771043
2 2 0 0 3 2 0 1 2 0,6444515.0,12151.817642811166
3 0 0 1 1 2 0 0 2 0,6347781.25,5203.8142434371875
3 2 1 0 3 1 0 1 1 0,2294195.625,17701.577288790388
0 2 0 0 3 0 2 1 1 0,8012205.0,5608.023435148783
1 0 0 0 2 0 2 0 2 0,23837946.25,5693.277073217339
1 1 2 3 1 0 3 1 1 0,1326211.875,24208.175543870348
1 3 2 3 3 2 3 1 2 0,1025548.75,121382.98357771043
2 2 0 0 3 2 1 0 0 0,1855300.0,14071.817642811166
3 0 0 1 1 2 0 1 0 0,1727015.0,5203.8142434371875
3 2 1 0 3 1 0 1 2 0,3710058.75,17701.577288790388
0 2 0 0 3 0 3 0 0 0,4463970.0,7144.023435148783
1 0 0 0 2 0 2 1 0 0,6803305.0,5693.277073217339
1 1 2 3 1 0 3 1 2 0,1927306.5625,24208.175543870348
1 3 3 0 0 0 0 0 0 0,2621635.0,5621.084187562612
2 2 0 0 3 2 1 0 1 0,2961945.0,14071.817642811166
3 0 0 1 1 2 0 1 1 0,3866670.0,5203.8142434371875
3 2 1 0 3 1 1 0 0 0,1177200.0,21541.577288790388
0 2 0 0 3 0 3 0 1 0,7938691.875,7144.023435148783
1 0 0 0 2 0 2 1 1 0,11441002.5,5693.277073217339
1 1 2 3 1 1 0 0 0 0,1198505.0,11920.175543870344
1 3 3 0 0 0 0 0 1 0,3817440.0,5621.084187562612
2 2 0 0 3 2 1 0 2 0,5766571.25,14071.817642811166
3 0 0 1 1 2 0 1 2 0,6347567.5,5203.8142434371875
3 2 1 0 3 1 1 0 1 0,2136757.5,21541.577288790388
0 2 0 0 3 0 3 1 0 0,4463790.0,7144.023435148783
1 0 0 0 2 0 2 1 2 0,23837590.0,5693.277073217339
1 1 2 3 1 1 0 0 1 0,1786213.125,11920.175543870344
1 3 3 0 0 0 0 0 2 0,6758365.3125,5621.084187562612
2 2 0 0 3 2 1 1 0 0,1855300.0,14071.817642811166
3 0 0 1 1 2 1 0 0 0,1548100.0,7763.8142434371875
3 2 1 0 3 1 1 0 2 0,3539931.5625,21541.577288790388
0 2 0 0 3 0 3 1 1 0,7938624.375,7144.023435148783
1 0 0 0 2 0 3 0 0 0,6763370.0,8765.27707321734
1 1 2 3 1 1 0 0 2 0,2434600.625,11920.175543870344
1 3 3 0 0 0 0 1 0 0,2619955.0,5621.084187562612
2 2 0 0 3 2 1 1 1 0,2961945.0,14071.817642811166
3 0 0 1 1 2 1 0 1 0,3527341.875,7763.8142434371875
3 2 1 0 3 1 1 1 0 0,1177200.0,21541.577288790388
0 2 0 0 3 1 0 0 0 0,5858195.0,4072.0234351487843
1 0 0 0 2 0 3 0 1 0,11389758.75,8765.27707321734
1 1 2 3 1 1 0 1 0 0,1198505.0,11920.175543870344
1 3 3 0 0 0 0 1 1 0,3816630.0,5621.084187562612
2 2 0 0 3 2 1 1 2 0,5766571.25,14071.817642811166
3 0 0 1 1 2 1 0 2 0,5864747.8125,7763.8142434371875
3 2 1 0 3 1 1 1 1 0,2136757.5,21541.577288790388
0 2 0 0 3 1 0 0 1 0,9555345.0,4072.0234351487843
1 0 0 0 2 0 3 0 2 0,23765241.5625,8765.27707321734
1 1 2 3 1 1 0 1 1 0,1786213.125,11920.175543870344
1 3 3 0 0 0 0 1 2 0,6758080.3125,5621.084187562612
2 2 0 0 3 2 2 0 0 0,1551275.0,16759.817642811162
3 0 0 1 1 2 1 1 0 0,1547200.0,7763.8142434371875
3 2 1 0 3 1 1 1 2 0,3539931.5625,21541.577288790388
0 2 0 0 3 1 0 1 0 0,5858195.0,4072.0234351487843
1 0 0 0 2 0 3 1 0 0,6757910.0,8765.27707321734
1 1 2 3 1 1 0 1 2 0,2434600.625,11920.175543870344
1 3 3 0 0 0 1 1 0 0,2397510.0,9461.084187562612
2 2 0 0 3 2 2 0 1 0,2592309.375,16759.817642811162
3 0 0 1 1 2 1 1 1 0,3526869.375,7763.8142434371875
3 2 1 0 3 1 2 0 0 0,1113910.0,26917.577288790388
0 2 0 0 3 1 0 1 1 0,9555345.0,4072.0234351487843
1 0 0 0 2 0 3 1 1 0,11387126.25,8765.27707321734
1 1 2 3 1 1 1 0 0 0,934765.0,14480.175543870344
1 3 3 0 0 0 1 1 1 0,3562548.75,9461.084187562612
2 2 0 0 3 2 2 0 2 0,5443618.75,16759.817642811162
3 0 0 1 1 2 1 1 2 0,5864534.0625,7763.8142434371875
3 2 1 0 3 1 2 0 1 0,2050689.375,26917.577288790388
0 2 0 0 3 1 1 0 0 0,4821240.0,4712.023435148783
1 0 0 0 2 0 3 1 2 0,23764315.3125,8765.27707321734
1 1 2 3 1 1 1 0 1 0,1475476.875,14480.175543870344
1 3 3 0 0 0 1 1 2 0,6483180.0,9461.084187562612
2 2 0 0 3 2 2 1 0 0,1551275.0,16759.817642811162
3 0 0 1 1 2 2 0 0 0,1451710.0,11347.814243437188
3 2 1 0 3 1 2 0 2 0,3446914.6875,26917.577288790388
0 2 0 0 3 1 1 0 1 0,8362282.5,4712.023435148783
1 0 0 0 2 1 0 0 0 0,8896780.0,2621.2770732173394
1 1 2 3 1 1 1 0 2 0,2094637.1875,14480.175543870344
1 3 3 0 0 1 0 0 0 0,2586915.0,5621.084187562612
2 2 0 0 3 2 2 1 1 0,2592309.375,16759.817642811162
3 0 0 1 1 2 2 0 1 0,3342121.875,11347.814243437188
3 2 1 0 3 1 2 1 0 0,1113910.0,26917.577288790388
0 2 0 0 3 1 1 1 0 0,4821060.0,4712.023435148783
1 0 0 0 2 1 0 0 1 0,13877448.75,2621.2770732173394
1 1 2 3 1 1 1 1 0 0,934345.0,14480.175543870344
1 3 3 0 0 1 0 0 1 0,3780804.375,5621.084187562612
2 2 0 0 3 2 2 1 2 0,5443618.75,16759.817642811162
3 0 0 1 1 2 2 0 2 0,5600255.9375,11347.814243437188
3 2 1 0 3 1 2 1 1 0,2050689.375,26917.577288790388
0 2 0 0 3 1 1 1 1 0,8362215.0,4712.023435148783
1 0 0 0 2 1 0 0 2 0,26670976.875,2621.2770732173394
1 1 2 3 1 1 1 1 1 0,1475274.375,14480.175543870344
1 3 3 0 0 1 0 0 2 0,6724402.8125,5621.084187562612
2 2 0 0 3 2 3 0 0 0,1474650.0,21367.817642811162
3 0 0 1 1 2 2 1 0 0,1449010.0,11347.814243437188
3 2 1 0 3 1 2 1 2 0,3446914.6875,26917.577288790388
0 2 0 0 3 1 2 0 0 0,4553555.0,5608.023435148783
1 0 0 0 2 1 0 1 0 0,8896360.0,2621.2770732173394
1 1 2 3 1 1 1 1 2 0,2094565.9375,14480.175543870344
1 3 3 0 0 1 0 1 0 0,2585235.0,5621.084187562612
2 2 0 0 3 2 3 0 1 0,2499125.625,21367.817642811162
3 0 0 1 1 2 2 1 1 0,3340704.375,11347.814243437188
3 2 1 0 3 1 3 0 0 0,1098340.0,36133.57728879039
0 2 0 0 3 1 2 0 1 0,8046731.25,5608.023435148783
1 0 0 0 2 1 0 1 1 0,13877246.25,2621.2770732173394
1 1 2 3 1 1 2 0 0 0,847145.0,18064.175543870348
1 3 3 0 0 1 0 1 1 0,3779994.375,5621.084187562612
2 2 0 0 3 2 3 0 2 0,5386850.3125,21367.817642811162
3 0 0 1 1 2 2 1 2 0,5599614.6875,11347.814243437188
3 2 1 0 3 1 3 0 1 0,2028043.125,36133.57728879039
0 2 0 0 3 1 2 1 0 0,4553375.0,5608.023435148783
1 0 0 0 2 1 0 1 2 0,26670905.625,2621.2770732173394
1 1 2 3 1 1 2 0 1 0,1369293.75,18064.175543870348
1 3 3 0 0 1 0 1 2 0,6724117.8125,5621.084187562612
2 2 0 0 3 2 3 1 0 0,1474650.0,21367.817642811162
3 0 0 1 1 2 3 0 0 0,1429735.0,17491.814243437188
3 2 1 0 3 1 3 0 2 0,3422446.25,36133.57728879039
0 2 0 0 3 1 2 1 1 0,8046663.75,5608.023435148783
1 0 0 0 2 1 1 0 0 0,7418905.0,3901.2770732173394
1 1 2 3 1 1 2 0 2 0,1976023.75,18064.175543870348
1 3 3 0 0 1 1 1 0 0,2410900.0,9461.084187562612
2 2 0 0 3 2 3 1 1 0,2499125.625,21367.817642811162
3 0 0 1 1 2 3 0 1 0,3295648.125,17491.814243437188
3 2 1 0 3 1 3 1 0 0,1098340.0,36133.57728879039
0 2 0 0 3 1 3 0 0 0,4485435.0,7144.023435148783
1 0 0 0 2 1 1 0 1 0,12172657.5,3901.2770732173394
1 1 2 3 1 1 2 1 0 0,846725.0,18064.175543870348
1 3 3 0 0 1 1 1 1 0,3578934.375,9461.084187562612
2 2 0 0 3 2 3 1 2 0,5386850.3125,21367.817642811162
3 0 0 1 1 2 3 0 2 0,5532348.75,17491.814243437188
3 2 1 0 3 1 3 1 1 0,2028043.125,36133.57728879039
0 2 0 0 3 1 3 0 1 0,7966417.5,7144.023435148783
1 0 0 0 2 1 1 0 2 0,24719564.0625,3901.2770732173394
1 1 2 3 1 1 2 1 1 0,1369091.25,18064.175543870348
1 3 3 0 0 1 1 1 2 0,6503112.1875,9461.084187562612
2 2 0 1 0 0 0 0 0 0,1309005.0,4707.592036442889
3 0 0 1 1 2 3 1 0 0,1424335.0,17491.814243437188
3 2 1 0 3 1 3 1 2 0,3422446.25,36133.57728879039
0 2 0 0 3 1 3 1 0 0,4485255.0,7144.023435148783
1 0 0 0 2 1 1 1 0 0,7418065.0,3901.2770732173394
1 1 2 3 1 1 2 1 2 0,1975952.5,18064.175543870348
1 3 3 0 0 2 0 0 0 0,2529965.0,5621.084187562612
2 2 0 1 0 0 0 0 1 0,1902262.5,4707.592036442889
3 0 0 1 1 2 3 1 1 0,3292813.125,17491.814243437188
3 2 1 0 3 2 0 0 0 0,1472345.0,17701.577288790388
0 2 0 0 3 1 3 1 1 0,7966350.0,7144.023435148783
1 0 0 0 2 1 1 1 1 0,12172252.5,3901.2770732173394
1 1 2 3 1 1 3 0 0 0,824355.0,24208.175543870348
1 3 3 0 0 2 0 0 1 0,3745704.375,5621.084187562612
2 2 0 1 0 0 0 0 2 0,3581333.75,4707.592036442889
3 0 0 1 1 2 3 1 2 0,5531066.25,17491.814243437188
3 2 1 0 3 2 0 0 1 0,2338430.625,17701.577288790388
0 2 0 0 3 2 0 0 0 0,6222400.0,4072.0234351487843
1 0 0 0 2 1 1 1 2 0,24719421.5625,3901.2770732173394
1 1 2 3 1 1 3 0 1 0,1341680.625,24208.175543870348
1 3 3 0 0 2 0 0 2 0,6696983.4375,5621.084187562612
2 2 0 1 0 0 0 1 0 0,1308235.0,4707.592036442889
3 0 0 1 2 0 0 0 0 0,1740240.0,7335.357622059673
3 2 1 0 3 2 0 0 2 0,3835268.75,17701.577288790388
0 2 0 0 3 2 0 0 1 0,9787865.625,4072.0234351487843
1 0 0 0 2 1 2 0 0 0,6834150.0,5693.277073217339
1 1 2 3 1 1 3 0 2 0,1945178.4375,24208.175543870348
1 3 3 0 0 2 0 1 0 0,2528285.0,5621.084187562612
2 2 0 1 0 0 0 1 1 0,1901868.75,4707.592036442889
3 0 0 1 2 0 0 0 1 0,3771933.75,7335.357622059673
3 2 1 0 3 2 0 1 0 0,1472345.0,17701.577288790388
0 2 0 0 3 2 0 1 0 0,6222400.0,4072.0234351487843
1 0 0 0 2 1 2 0 1 0,11491076.25,5693.277073217339
1 1 2 3 1 1 3 1 0 0,823935.0,24208.175543870348
1 3 3 0 0 2 0 1 1 0,3744894.375,5621.084187562612
2 2 0 1 0 0 0 1 2 0,3581167.5,4707.592036442889
3 0 0 1 2 0 0 0 2 0,6014776.5625,7335.357622059673
3 2 1 0 3 2 0 1 1 0,2338430.625,17701.577288790388
0 2 0 0 3 2 0 1 1 0,9787865.625,4072.0234351487843
1 0 0 0 2 1 2 0 2 0,23916410.3125,5693.277073217339
1 1 2 3 1 1 3 1 1 0,1341478.125,24208.175543870348
1 3 3 0 0 2 0 1 2 0,6696698.4375,5621.084187562612
2 2 0 1 0 0 1 0 0 0,1065850.0,6627.592036442889
3 0 0 1 2 0 0 1 0 0,1740240.0,7335.357622059673
3 2 1 0 3 2 0 1 2 0,3835268.75,17701.577288790388
0 2 0 0 3 2 1 0 0 0,4917640.0,4712.023435148783
1 0 0 0 2 1 2 1 0 0,6832050.0,5693.277073217339
1 1 2 3 1 1 3 1 2 0,1945107.1875,24208.175543870348
1 3 3 0 0 2 1 1 0 0,2425380.0,9461.084187562612
2 2 0 1 0 0 1 0 1 0,1609368.75,6627.592036442889
3 0 0 1 2 0 0 1 1 0,3771933.75,7335.357622059673
3 2 1 0 3 2 1 0 0 0,1196560.0,21541.577288790388
0 2 0 0 3 2 1 0 1 0,8487106.875,4712.023435148783
1 0 0 0 2 1 2 1 1 0,11490063.75,5693.277073217339
1 1 2 3 1 2 0 0 0 0,1179395.0,11920.175543870344
1 3 3 0 0 2 1 1 1 0,3611407.5,9461.084187562612
2 2 0 1 0 0 1 0 2 0,3171438.4375,6627.592036442889
3 0 0 1 2 0 0 1 2 0,6014776.5625,7335.357622059673
3 2 1 0 3 2 1 0 1 0,2161383.75,21541.577288790388
0 2 0 0 3 2 1 1 0 0,4917460.0,4712.023435148783
1 0 0 0 2 1 2 1 2 0,23916054.0625,5693.277073217339
1 1 2 3 1 2 0 0 1 0,1793160.0,11920.175543870344
1 3 3 0 0 2 1 1 2 0,6542768.75,9461.084187562612
2 2 0 1 0 0 1 1 0 0,1065080.0,6627.592036442889
3 0 0 1 2 0 1 0 0 0,1579720.0,9895.357622059673
3 2 1 0 3 2 1 0 2 0,3609602.1875,21541.577288790388
0 2 0 0 3 2 1 1 1 0,8487039.375,4712.023435148783
1 0 0 0 2 1 3 0 0 0,6786360.0,8765.27707321734
1 1 2 3 1 2 0 0 2 0,2455215.625,11920.175543870344
1 3 3 0 1 0 0 0 0 0,2076165.0,6668.550487110931
2 2 0 1 0 0 1 1 1 0,1608975.0,6627.592036442889
3 0 0 1 2 0 1 0 1 0,3511108.125,9895.357622059673
3 2 1 0 3 2 1 1 0 0,1196560.0,21541.577288790388
0 2 0 0 3 2 2 0 0 0,4607270.0,5608.023435148783
1 0 0 0 2 1 3 0 1 0,11428914.375,8765.27707321734
1 1 2 3 1 2 0 1 0 0,1179395.0,11920.175543870344
1 3 3 0 1 0 0 0 1 0,3206396.25,6668.550487110931
2 2 0 1 0 0 1 1 2 0,3171272.1875,6627.592036442889
3 0 0 1 2 0 1 0 2 0,5721470.0,9895.357622059673
3 2 1 0 3 2 1 1 1 0,2161383.75,21541.577288790388
0 2 0 0 3 2 2 0 1 0,8116318.125,5608.023435148783
1 0 0 0 2 1 3 0 2 0,23827959.375,8765.27707321734
1 1 2 3 1 2 0 1 1 0,1793160.0,11920.175543870344
1 3 3 0 1 0 0 0 2 0,6120357.1875,6668.550487110931
2 2 0 1 0 0 2 0 0 0,967125.0,9315.59203644289
3 0 0 1 2 0 1 1 0 0,1578820.0,9895.357622059673
3 2 1 0 3 2 1 1 2 0,3609602.1875,21541.577288790388
0 2 0 0 3 2 2 1 0 0,4607090.0,5608.023435148783
1 0 0 0 2 1 3 1 0 0,6780900.0,8765.27707321734
1 1 2 3 1 2 0 1 2 0,2455215.625,11920.175543870344
1 3 3 0 1 0 0 1 0 0,2075745.0,6668.550487110931
2 2 0 1 0 0 2 0 1 0,1487120.625,9315.59203644289
3 0 0 1 2 0 1 1 1 0,3510635.625,9895.357622059673
3 2 1 0 3 2 2 0 0 0,1123170.0,26917.577288790388
0 2 0 0 3 2 2 1 1 0,8116250.625,5608.023435148783
1 0 0 0 2 1 3 1 1 0,11426281.875,8765.27707321734
1 1 2 3 1 2 1 0 0 0,982060.0,14480.175543870344
1 3 3 0 1 0 0 1 1 0,3206193.75,6668.550487110931
2 2 0 1 0 0 2 0 2 0,3027988.4375,9315.59203644289
3 0 0 1 2 0 1 1 2 0,5721256.25,9895.357622059673
3 2 1 0 3 2 2 0 1 0,2064555.0,26917.577288790388
0 2 0 0 3 2 3 0 0 0,4528415.0,7144.023435148783
1 0 0 0 2 1 3 1 2 0,23827033.125,8765.27707321734
1 1 2 3 1 2 1 0 1 0,1544535.0,14480.175543870344
1 3 3 0 1 0 0 1 2 0,6120285.9375,6668.550487110931
2 2 0 1 0 0 2 1 0 0,965585.0,9315.59203644289
3 0 0 1 2 0 2 0 0 0,1491645.0,13479.357622059673
3 2 1 0 3 2 2 0 2 0,3486167.5,26917.577288790388
0 2 0 0 3 2 3 0 1 0,8022082.5,7144.023435148783
1 0 0 0 2 2 0 0 0 0,7477910.0,2621.2770732173394
1 1 2 3 1 2 1 0 2 0,2174900.3125,14480.175543870344
1 3 3 0 1 0 1 0 0 0,1996990.0,10508.55048711093
2 2 0 1 0 0 2 1 1 0,1486333.125,9315.59203644289
3 0 0 1 2 0 2 0 1 0,3368036.25,13479.357622059673
3 2 1 0 3 2 2 1 0 0,1123170.0,26917.577288790388
0 2 0 0 3 2 3 1 0 0,4528235.0,7144.023435148783
1 0 0 0 2 2 0 0 1 0,12449205.0,2621.2770732173394
1 1 2 3 1 2 1 1 0 0,981640.0,14480.175543870344
1 3 3 0 1 0 1 0 1 0,3112413.75,10508.55048711093
2 2 0 1 0 0 2 1 2 0,3027655.9375,9315.59203644289
3 0 0 1 2 0 2 0 2 0,5560694.375,13479.357622059673
3 2 1 0 3 2 2 1 1 0,2064555.0,26917.577288790388
0 2 0 0 3 2 3 1 1 0,8022015.0,7144.023435148783
1 0 0 0 2 2 0 0 2 0,25334665.3125,2621.2770732173394
1 1 2 3 1 2 1 1 1 0,1544332.5,14480.175543870344
1 3 3 0 1 0 1 0 2 0,6013880.0,10508.55048711093
2 2 0 1 0 0 3 0 0 0,942540.0,13923.59203644289
3 0 0 1 2 0 2 1 0 0,1490745.0,13479.357622059673
3 2 1 0 3 2 2 1 2 0,3486167.5,26917.577288790388
0 2 0 1 0 0 0 0 0 0,12646755.0,1592.6696188970564
1 0 0 0 2 2 0 1 0 0,7477490.0,2621.2770732173394
1 1 2 3 1 2 1 1 2 0,2174829.0625,14480.175543870344
1 3 3 0 1 0 1 1 0 0,1994050.0,10508.55048711093
2 2 0 1 0 0 3 0 1 0,1456278.75,13923.59203644289
3 0 0 1 2 0 2 1 1 0,3367563.75,13479.357622059673
3 2 1 0 3 2 3 0 0 0,1105720.0,36133.57728879039
0 2 0 1 0 0 0 0 1 0,15630952.5,1592.6696188970564
1 0 0 0 2 2 0 1 1 0,12449002.5,2621.2770732173394
1 1 2 3 1 2 2 0 0 0,873770.0,18064.175543870348
1 3 3 0 1 0 1 1 1 0,3110996.25,10508.55048711093
2 2 0 1 0 0 3 0 2 0,2991597.5,13923.59203644289
3 0 0 1 2 0 2 1 2 0,5560480.625,13479.357622059673
3 2 1 0 3 2 3 0 1 0,2039101.875,36133.57728879039
0 2 0 1 0 0 0 1 0 0,12646395.0,1592.6696188970564
1 0 0 0 2 2 0 1 2 0,25334594.0625,2621.2770732173394
1 1 2 3 1 2 2 0 1 0,1408100.625,18064.175543870348
1 3 3 0 1 0 1 1 2 0,6013381.25,10508.55048711093
2 2 0 1 0 0 3 1 0 0,941000.0,13923.59203644289
3 0 0 1 2 0 3 0 0 0,1468685.0,19623.357622059673
3 2 1 0 3 2 3 0 2 0,3453748.75,36133.57728879039
0 2 0 1 0 0 0 1 1 0,15630817.5,1592.6696188970564
1 0 0 0 2 2 1 0 0 0,7078890.0,3901.2770732173394
1 1 2 3 1 2 2 0 2 0,2021178.4375,18064.175543870348
1 3 3 0 1 0 2 1 0 0,1950220.0,15884.55048711093
2 2 0 1 0 0 3 1 1 0,1455491.25,13923.59203644289
3 0 0 1 2 0 3 0 1 0,3330832.5,19623.357622059673
3 2 1 0 3 2 3 1 0 0,1105720.0,36133.57728879039
0 2 0 1 0 0 1 0 0 0,8409970.0,2232.6696188970564
1 0 0 0 2 2 1 0 1 0,11883661.875,3901.2770732173394
1 1 2 3 1 2 2 1 0 0,873350.0,18064.175543870348
1 3 3 0 1 0 2 1 1 0,3059015.625,15884.55048711093
2 2 0 1 0 0 3 1 2 0,2991265.0,13923.59203644289
3 0 0 1 2 0 3 0 2 0,5518882.5,19623.357622059673
3 2 1 0 3 2 3 1 1 0,2039101.875,36133.57728879039
0 2 0 1 0 0 1 0 1 0,10844611.875,2232.6696188970564
1 0 0 0 2 2 1 0 2 0,24509875.3125,3901.2770732173394
1 1 2 3 1 2 2 1 1 0,1407898.125,18064.175543870348
1 3 3 0 1 0 2 1 2 0,5954540.625,15884.55048711093
2 2 0 1 0 1 0 0 0 0,1295440.0,4707.592036442889
3 0 0 1 2 0 3 1 0 0,1467785.0,19623.357622059673
3 2 1 0 3 2 3 1 2 0,3453748.75,36133.57728879039
0 2 0 1 0 0 1 1 0 0,8409430.0,2232.6696188970564
1 0 0 0 2 2 1 1 0 0,7078050.0,3901.2770732173394
1 1 2 3 1 2 2 1 2 0,2021107.1875,18064.175543870348
1 3 3 0 1 1 0 0 0 0,2119345.0,6668.550487110931
2 2 0 1 0 1 0 0 1 0,1923536.25,4707.592036442889
3 0 0 1 2 0 3 1 1 0,3330360.0,19623.357622059673
3 2 1 1 0 0 0 0 0 0,715735.0,7747.565233263426
0 2 0 1 0 0 1 1 1 0,10844409.375,2232.6696188970564
1 0 0 0 2 2 1 1 1 0,11883256.875,3901.2770732173394
1 1 2 3 1 2 3 0 0 0,845580.0,24208.175543870348
1 3 3 0 1 1 0 0 1 0,3257398.125,6668.550487110931
2 2 0 1 0 1 0 0 2 0,3543173.4375,4707.592036442889
3 0 0 1 2 0 3 1 2 0,5518668.75,19623.357622059673
3 2 1 1 0 0 0 0 1 0,1390781.25,7747.565233263426
0 2 0 1 0 0 2 0 0 0,6107520.0,3128.6696188970564
1 0 0 0 2 2 1 1 2 0,24509732.8125,3901.2770732173394
1 1 2 3 1 2 3 0 1 0,1372657.5,24208.175543870348
1 3 3 0 1 1 0 0 2 0,6178900.9375,6668.550487110931
2 2 0 1 0 1 0 1 0 0,1294670.0,4707.592036442889
3 0 0 1 2 1 0 0 0 0,1915545.0,7335.357622059673
3 2 1 1 0 0 0 0 2 0,2202972.8125,7747.565233263426
0 2 0 1 0 0 2 0 1 0,8243201.25,3128.6696188970564
1 0 0 0 2 2 2 0 0 0,6860975.0,5693.277073217339
1 1 2 3 1 2 3 0 2 0,1981219.0625,24208.175543870348
1 3 3 0 1 1 0 1 0 0,2118925.0,6668.550487110931
2 2 0 1 0 1 0 1 1 0,1923142.5,4707.592036442889
3 0 0 1 2 1 0 0 1 0,4392416.25,7335.357622059673
3 2 1 1 0 0 0 1 0 0,714835.0,7747.565233263426
0 2 0 1 0 0 2 1 0 0,6106620.0,3128.6696188970564
1 0 0 0 2 2 2 0 1 0,11573853.75,5693.277073217339
1 1 2 3 1 2 3 1 0 0,845160.0,24208.175543870348
1 3 3 0 1 1 0 1 1 0,3257195.625,6668.550487110931
2 2 0 1 0 1 0 1 2 0,3543007.1875,4707.592036442889
3 0 0 1 2 1 0 0 2 0,6730364.0625,7335.357622059673
3 2 1 1 0 0 0 1 1 0,1390308.75,7747.565233263426
0 2 0 1 0 0 2 1 1 0,8242863.75,3128.6696188970564
1 0 0 0 2 2 2 0 2 0,24057396.25,5693.277073217339
1 1 2 3 1 2 3 1 1 0,1372455.0,24208.175543870348
1 3 3 0 1 1 0 1 2 0,6178829.6875,6668.550487110931
2 2 0 1 0 1 1 0 0 0,1091625.0,6627.592036442889
3 0 0 1 2 1 0 1 0 0,1915545.0,7335.357622059673
3 2 1 1 0 0 0 1 2 0,2202759.0625,7747.565233263426
0 2 0 1 0 0 3 0 0 0,5519250.0,4664.669618897056
1 0 0 0 2 2 2 1 0 0,6858875.0,5693.277073217339
1 1 2 3 1 2 3 1 2 0,1981147.8125,24208.175543870348
1 3 3 0 1 1 1 0 0 0,2010380.0,10508.55048711093
2 2 0 1 0 1 1 0 1 0,1658559.375,6627.592036442889
3 0 0 1 2 1 0 1 1 0,4392416.25,7335.357622059673
3 2 1 1 0 0 1 0 0 0,616000.0,11587.565233263427
0 2 0 1 0 0 3 0 1 0,7578095.625,4664.669618897056
1 0 0 0 2 2 2 1 1 0,11572841.25,5693.277073217339
1 1 2 3 2 0 0 0 0 0,861175.0,21949.102844907065
1 3 3 0 1 1 1 0 1 0,3128799.375,10508.55048711093
